204776_at,THBS4,4.64
209692_at,EYA2,4.62
206513_at,AIM2,4.62
209714_s_at,CDKN3,4.60
204595_s_at,STC1,4.59
208149_x_at,DDX11,4.59
219799_s_at,DHRS9,4.59
210095_s_at,IGFBP3,4.58
210608_s_at,FUT2,4.55
201349_at,SLC9A3R1,4.55
215867_x_at,CA12,4.55
220262_s_at,EGFL9,4.54
214373_at,---,4.53
215176_x_at,---,4.53
206323_x_at,OPHN1,4.52
216548_x_at,HMGB3 /// LOC392314 /// LOC442289 /// LOC442661,4.51
203418_at,CCNA2,4.50
205286_at,TFAP2C,4.49
205129_at,NPM3,4.49
209498_at,CEACAM1,4.48
47069_at,PRR5,4.48
212488_at,COL5A1,4.48
201292_at,TOP2A,4.47
218542_at,C10orf3,4.47
201059_at,CTTN,4.45
203083_at,THBS2,4.45
204540_at,EEF1A2,4.44
204597_x_at,STC1,4.43
217279_x_at,MMP14,4.43
217179_x_at,---,4.43
202028_s_at,---,4.43
208972_s_at,ATP5G1,4.43
201037_at,PFKP,4.43
209644_x_at,CDKN2A,4.42
210915_x_at,TRBV19 /// TRBC1,4.40
203022_at,RNASEH2A,4.40
266_s_at,CD24,4.39
204533_at,CXCL10,4.39
204798_at,MYB,4.38
212953_x_at,CALR,4.38
218355_at,KIF4A,4.37
218350_s_at,GMNN,4.37
201564_s_at,FSCN1,4.36
204822_at,TTK,4.34
213358_at,KIAA0802,4.34
216973_s_at,HOXB7,4.33
209900_s_at,SLC16A1,4.33
204044_at,QPRT,4.32
202234_s_at,SLC16A1,4.31
208159_x_at,DDX11,4.30
202923_s_at,GCLC,4.30
202240_at,PLK1,4.29
215379_x_at,IGL@ /// IGLC1 /// IGLC2 /// IGLV3-25 /// IGLV2-14 /// IGLJ3,4.29
220051_at,PRSS21,4.29
1438_at,EPHB3,4.28
213909_at,LRRC15,4.27
212026_s_at,EXOC7,4.27
212556_at,SCRIB,4.27
209270_at,LAMB3,4.26
218398_at,MRPS30,4.26
214070_s_at,ATP10B,4.26
205544_s_at,CR2,4.26
206262_at,ADH1A /// ADH1B /// ADH1C,4.26
208120_x_at,FKSG49,4.25
209921_at,SLC7A11,4.24
214164_x_at,CA12,4.24
36475_at,GCAT,4.24
201195_s_at,SLC7A5,4.24
214404_x_at,SPDEF,4.24
218856_at,TNFRSF21,4.24
220196_at,MUC16,4.24
200908_s_at,RPLP2,4.22
36004_at,IKBKG,4.21
204537_s_at,GABRE,4.20
203184_at,FBN2,4.19
203797_at,VSNL1,4.19
204649_at,TROAP,4.18
38158_at,ESPL1,4.18
209712_at,SLC35D1,4.18
218585_s_at,DTL,4.18
220082_at,PPP1R14D,4.16
204600_at,EPHB3,4.16
219715_s_at,TDP1,4.16
204992_s_at,PFN2,4.16
201467_s_at,NQO1,4.15
210250_x_at,ADSL,4.15
59697_at,RAB15,4.13
201897_s_at,CKS1B,4.13
210042_s_at,CTSZ,4.12
201930_at,MCM6,4.11
214599_at,IVL,4.11
204304_s_at,PROM1,4.10
214106_s_at,GMDS,4.10
38447_at,ADRBK1,4.09
212694_s_at,PCCB,4.09
217052_x_at,---,4.09
218952_at,PCSK1N,4.09
205076_s_at,MTMR11,4.08
203214_x_at,CDC2,4.08
203390_s_at,KIF3C,4.08
202338_at,TK1,4.07
203145_at,SPAG5,4.07
207265_s_at,KDELR3,4.06
203276_at,LMNB1,4.04
202667_s_at,SLC39A7,4.04
221521_s_at,Pfs2,4.04
204029_at,CELSR2,4.03
221943_x_at,RPL38,4.02
218887_at,MRPL2,4.02
210367_s_at,PTGES,4.01
221567_at,NOL3,4.01
204602_at,DKK1,4.01
